2025-06-11 04:03:45,281 - INFO - Starting feature engineering pipeline
2025-06-16 14:08:52,371 - ERROR - Input data columns: ['sofifa_id', 'short_name', 'player_positions', 'value_eur', 'wage_eur', 'age', 'height_cm', 'weight_kg', 'club_name', 'league_name', 'league_level', 'club_position', 'nationality_name', 'preferred_foot', 'weak_foot', 'skill_moves', 'international_reputation', 'work_rate', 'body_type', 'pace', 'shooting', 'passing', 'dribbling', 'defending', 'physic', 'attacking_crossing', 'attacking_finishing', 'attacking_heading_accuracy', 'attacking_short_passing', 'attacking_volleys', 'skill_dribbling', 'skill_curve', 'skill_fk_accuracy', 'skill_long_passing', 'skill_ball_control', 'movement_acceleration', 'movement_sprint_speed', 'movement_agility', 'movement_reactions', 'movement_balance', 'power_shot_power', 'power_jumping', 'power_stamina', 'power_strength', 'power_long_shots', 'mentality_aggression', 'mentality_interceptions', 'mentality_positioning', 'mentality_vision', 'mentality_penalties', 'mentality_composure', 'defending_marking_awareness', 'defending_standing_tackle', 'defending_sliding_tackle', 'goalkeeping_diving', 'goalkeeping_handling', 'goalkeeping_kicking', 'goalkeeping_positioning', 'goalkeeping_reflexes', 'goalkeeping_speed', 'year', 'growth_potential']
2025-06-16 14:31:24,436 - ERROR - Failed to import FeatureEngineeringPipeline: cannot import name 'FeatureEngineeringPipeline' from 'feature_engineering_pipeline' (C:\Users\Nanaba\Desktop\football_player_scouting_ml\src\feature_engineering_pipeline.py)
2025-06-16 14:34:46,247 - ERROR - Failed to import FeatureEngineeringPipeline: cannot import name 'FootballFeaturePipeline' from 'feature_engineering_pipeline' (C:\Users\Nanaba\Desktop\football_player_scouting_ml\src\feature_engineering_pipeline.py)
2025-06-16 14:46:11,682 - INFO - Successfully imported FeatureEngineeringPipeline
2025-06-16 14:46:11,692 - INFO - Loading data from C:\Users\Nanaba\Desktop\football_player_scouting_ml\data\processed\fifa_players_cleaned.csv
2025-06-16 14:46:13,634 - INFO - Successfully loaded data with shape (142079, 64)
2025-06-16 14:46:13,682 - INFO - Initializing feature engineering pipeline
2025-06-16 14:46:13,689 - ERROR - Pipeline failed: name 'FeatureEngineeringPipeline' is not defined
2025-06-16 14:49:47,584 - INFO - Successfully imported FootballFeaturePipeline
2025-06-16 14:49:47,589 - INFO - Loading data from C:\Users\Nanaba\Desktop\football_player_scouting_ml\data\processed\fifa_players_cleaned.csv
2025-06-16 14:49:49,279 - INFO - Successfully loaded data with shape (142079, 64)
2025-06-16 14:49:49,328 - INFO - Initializing feature engineering pipeline
2025-06-16 14:49:49,378 - INFO - Processing features for target: overall
2025-06-16 14:49:49,386 - INFO - Original features: 62
2025-06-16 14:49:49,813 - INFO - Created physical_speed_strength feature
2025-06-16 14:49:49,841 - INFO - Created physical_balance_agility feature
2025-06-16 14:49:49,853 - INFO - Created physical_ratio feature
2025-06-16 14:49:49,884 - INFO - Created attacker_skill feature
2025-06-16 14:49:49,912 - INFO - Created midfielder_skill feature
2025-06-16 14:49:49,944 - INFO - Created defender_skill feature
2025-06-16 14:49:51,029 - ERROR - Pipeline failed: Shape of passed values is (142079, 86), indices imply (142079, 26)
2025-06-16 14:59:04,711 - INFO - Successfully imported FootballFeaturePipeline
2025-06-16 14:59:04,722 - INFO - Loading data from C:\Users\Nanaba\Desktop\football_player_scouting_ml\data\processed\fifa_players_cleaned.csv
2025-06-16 14:59:06,513 - INFO - Successfully loaded data with shape (142079, 64)
2025-06-16 14:59:06,554 - INFO - Initializing feature engineering pipeline
2025-06-16 14:59:06,603 - INFO - Processing features for target: overall
2025-06-16 14:59:06,611 - INFO - Original features: 62
2025-06-16 14:59:07,082 - INFO - Created physical_speed_strength feature
2025-06-16 14:59:07,115 - INFO - Created physical_balance_agility feature
2025-06-16 14:59:07,126 - INFO - Created physical_ratio feature
2025-06-16 14:59:07,172 - INFO - Created attacker_skill feature
2025-06-16 14:59:07,207 - INFO - Created midfielder_skill feature
2025-06-16 14:59:07,229 - INFO - Created defender_skill feature
2025-06-16 14:59:08,229 - ERROR - Pipeline failed: Shape of passed values is (142079, 86), indices imply (142079, 80)
2025-06-16 15:02:22,876 - INFO - Successfully imported FootballFeaturePipeline
2025-06-16 15:02:22,876 - INFO - Loading data from C:\Users\Nanaba\Desktop\football_player_scouting_ml\data\processed\fifa_players_cleaned.csv
2025-06-16 15:02:24,628 - INFO - Successfully loaded data with shape (142079, 64)
2025-06-16 15:02:24,685 - INFO - Initializing feature engineering pipeline
2025-06-16 15:02:24,742 - INFO - Processing features for target: overall
2025-06-16 15:02:24,743 - INFO - Original features: 62
2025-06-16 15:02:25,154 - INFO - Created physical_speed_strength feature
2025-06-16 15:02:25,198 - INFO - Created physical_balance_agility feature
2025-06-16 15:02:25,206 - INFO - Created physical_ratio feature
2025-06-16 15:02:25,249 - INFO - Created attacker_skill feature
2025-06-16 15:02:25,300 - INFO - Created midfielder_skill feature
2025-06-16 15:02:25,340 - INFO - Created defender_skill feature
2025-06-16 15:02:26,283 - ERROR - Pipeline failed: 'FootballFeaturePipeline' object has no attribute 'named_steps'
2025-06-16 15:11:38,959 - INFO - Successfully imported FootballFeaturePipeline
2025-06-16 15:11:38,965 - INFO - Loading data from C:\Users\Nanaba\Desktop\football_player_scouting_ml\data\processed\fifa_players_cleaned.csv
2025-06-16 15:11:40,683 - INFO - Successfully loaded data with shape (142079, 64)
2025-06-16 15:11:40,723 - INFO - Initializing feature engineering pipeline
2025-06-16 15:11:40,779 - INFO - Processing features for target: overall
2025-06-16 15:11:40,781 - INFO - Original features: 62
2025-06-16 15:11:41,205 - INFO - Created physical_speed_strength feature
2025-06-16 15:11:41,245 - INFO - Created physical_balance_agility feature
2025-06-16 15:11:41,249 - INFO - Created physical_ratio feature
2025-06-16 15:11:41,302 - INFO - Created attacker_skill feature
2025-06-16 15:11:41,335 - INFO - Created midfielder_skill feature
2025-06-16 15:11:41,385 - INFO - Created defender_skill feature
2025-06-16 15:11:49,556 - INFO - Saved processed data to C:\Users\Nanaba\Desktop\football_player_scouting_ml\data\processed\fifa_players_engineered.csv
2025-06-17 00:22:10,406 - INFO - Successfully imported FootballFeaturePipeline
2025-06-17 00:22:10,412 - INFO - Loading data from C:\Users\Nanaba\Desktop\football_player_scouting_ml\data\processed\fifa_players_cleaned.csv
2025-06-17 00:22:11,969 - INFO - Successfully loaded data with shape (142079, 64)
2025-06-17 00:22:12,027 - INFO - Initializing feature engineering pipeline
2025-06-17 00:22:12,087 - INFO - Processing features for target: overall
2025-06-17 00:22:12,090 - INFO - Original features: 62
2025-06-17 00:22:12,726 - INFO - Created physical_speed_strength feature
2025-06-17 00:22:12,783 - INFO - Created physical_balance_agility feature
2025-06-17 00:22:12,800 - INFO - Created physical_ratio feature
2025-06-17 00:22:12,866 - INFO - Created attacker_skill feature
2025-06-17 00:22:12,913 - INFO - Created midfielder_skill feature
2025-06-17 00:22:12,987 - INFO - Created defender_skill feature
2025-06-17 00:22:21,972 - INFO - Saved processed data to C:\Users\Nanaba\Desktop\football_player_scouting_ml\data\processed\fifa_players_engineered.csv
2025-06-17 00:30:58,604 - INFO - Successfully imported FootballFeaturePipeline
2025-06-17 00:30:58,609 - INFO - Loading data from C:\Users\Nanaba\Desktop\football_player_scouting_ml\data\processed\fifa_players_cleaned.csv
2025-06-17 00:31:00,619 - INFO - Successfully loaded data with shape (142079, 64)
2025-06-17 00:31:00,683 - INFO - Initializing feature engineering pipeline
2025-06-17 00:31:00,732 - INFO - Processing features for target: overall
2025-06-17 00:31:00,738 - INFO - Original features: 62
2025-06-17 00:31:01,283 - INFO - Created physical_speed_strength feature
2025-06-17 00:31:01,324 - INFO - Created physical_balance_agility feature
2025-06-17 00:31:01,337 - INFO - Created physical_ratio feature
2025-06-17 00:31:01,375 - INFO - Created attacker_skill feature
2025-06-17 00:31:01,405 - INFO - Created midfielder_skill feature
2025-06-17 00:31:01,449 - INFO - Created defender_skill feature
2025-06-17 00:31:09,351 - INFO - Saved processed data to C:\Users\Nanaba\Desktop\football_player_scouting_ml\data\processed\fifa_players_engineered.csv
2025-06-17 00:36:08,784 - INFO - Successfully imported FootballFeaturePipeline
2025-06-17 00:36:08,789 - INFO - Loading data from C:\Users\Nanaba\Desktop\football_player_scouting_ml\data\processed\fifa_players_cleaned.csv
2025-06-17 00:36:11,068 - INFO - Successfully loaded data with shape (142079, 64)
2025-06-17 00:36:11,135 - INFO - Initializing feature engineering pipeline
2025-06-17 00:36:11,190 - INFO - Processing features for target: overall
2025-06-17 00:36:11,190 - INFO - Original features: 62
2025-06-17 00:36:11,773 - INFO - ✅ Created physical_ratio features
2025-06-17 00:36:11,819 - INFO - ✅ Created attacker_skill feature using: ['attacking_finishing', 'skill_ball_control', 'movement_reactions']
2025-06-17 00:36:11,858 - INFO - ✅ Created midfielder_skill feature using: ['attacking_short_passing', 'skill_long_passing', 'mentality_vision']
2025-06-17 00:36:11,900 - INFO - ✅ Created defender_skill feature using: ['defending_standing_tackle', 'defending_marking_awareness', 'mentality_interceptions']
2025-06-17 00:36:20,604 - INFO - Saved processed data to C:\Users\Nanaba\Desktop\football_player_scouting_ml\data\processed\fifa_players_engineered.csv
2025-06-17 00:39:55,412 - INFO - Successfully imported FootballFeaturePipeline
2025-06-17 00:39:55,422 - INFO - Loading data from C:\Users\Nanaba\Desktop\football_player_scouting_ml\data\processed\fifa_players_cleaned.csv
2025-06-17 00:39:57,163 - INFO - Successfully loaded data with shape (142079, 64)
2025-06-17 00:39:57,215 - INFO - Initializing feature engineering pipeline
2025-06-17 00:39:57,278 - INFO - Processing features for target: overall
2025-06-17 00:39:57,285 - INFO - Original features: 62
2025-06-17 00:39:57,869 - INFO - ✅ Created physical_ratio features
2025-06-17 00:39:57,908 - INFO - ✅ Created attacker_skill feature using: ['attacking_finishing', 'skill_ball_control', 'movement_reactions']
2025-06-17 00:39:57,948 - INFO - ✅ Created midfielder_skill feature using: ['attacking_short_passing', 'skill_long_passing', 'mentality_vision']
2025-06-17 00:39:57,991 - INFO - ✅ Created defender_skill feature using: ['defending_standing_tackle', 'defending_marking_awareness', 'mentality_interceptions']
2025-06-17 00:40:06,544 - INFO - Saved processed data to C:\Users\Nanaba\Desktop\football_player_scouting_ml\data\processed\fifa_players_engineered.csv
2025-06-17 00:46:13,444 - ERROR - Failed to import FootballFeaturePipeline: cannot import name 'FootballFeaturePipeline' from 'feature_engineering_pipeline' (C:\Users\Nanaba\Desktop\football_player_scouting_ml\src\feature_engineering_pipeline.py)
2025-06-17 00:48:46,460 - ERROR - Failed to import FootballFeaturePipeline: No module named 'feature_engineering'
2025-06-17 00:50:10,641 - ERROR - Failed to import FootballFeaturePipeline: No module named 'feature_engineering_Pipeline'
2025-06-17 00:52:40,491 - INFO - Successfully imported FootballFeaturePipeline
2025-06-17 00:52:40,495 - INFO - Loading data from C:\Users\Nanaba\Desktop\football_player_scouting_ml\data\processed\fifa_players_cleaned.csv
2025-06-17 00:52:42,434 - INFO - Successfully loaded data with shape (142079, 64)
2025-06-17 00:52:42,482 - INFO - Initializing feature engineering pipeline
2025-06-17 00:52:42,482 - ERROR - Pipeline failed: name 'FootballFeaturePipeline' is not defined
2025-06-17 00:56:04,966 - INFO - Successfully imported FootballFeaturePipeline
2025-06-17 00:56:04,966 - INFO - Loading data from C:\Users\Nanaba\Desktop\football_player_scouting_ml\data\processed\fifa_players_cleaned.csv
2025-06-17 00:56:06,619 - INFO - Successfully loaded data with shape (142079, 64)
2025-06-17 00:56:06,674 - INFO - Initializing feature engineering pipeline
2025-06-17 00:56:06,676 - ERROR - Pipeline failed: 'FootballFeatureEngineer' object has no attribute 'make_pipeline'
2025-06-17 01:00:27,196 - INFO - Successfully imported FootballFeaturePipeline
2025-06-17 01:00:27,204 - INFO - Loading data from C:\Users\Nanaba\Desktop\football_player_scouting_ml\data\processed\fifa_players_cleaned.csv
2025-06-17 01:00:28,930 - INFO - Successfully loaded data with shape (142079, 64)
2025-06-17 01:00:28,983 - INFO - Initializing feature engineering transformer and preprocessing pipeline
2025-06-17 01:00:28,987 - ERROR - Pipeline failed: name 'config' is not defined
2025-06-17 01:03:09,471 - INFO - Successfully imported FootballFeaturePipeline
2025-06-17 01:03:09,478 - INFO - Loading data from C:\Users\Nanaba\Desktop\football_player_scouting_ml\data\processed\fifa_players_cleaned.csv
2025-06-17 01:03:11,161 - INFO - Successfully loaded data with shape (142079, 64)
2025-06-17 01:03:11,217 - INFO - Initializing feature engineering transformer and preprocessing pipeline
2025-06-17 01:03:11,217 - ERROR - Pipeline failed: name 'config' is not defined
2025-06-17 01:09:06,463 - ERROR - Failed to import feature engineering components: cannot import name 'FootballFeatureEngineer' from partially initialized module 'feature_engineering_pipeline' (most likely due to a circular import) (C:\Users\Nanaba\Desktop\football_player_scouting_ml\src\feature_engineering_pipeline.py)
2025-06-17 01:09:06,463 - ERROR - Failed to import FootballFeaturePipeline: cannot import name 'FootballFeatureEngineer' from partially initialized module 'feature_engineering_pipeline' (most likely due to a circular import) (C:\Users\Nanaba\Desktop\football_player_scouting_ml\src\feature_engineering_pipeline.py)
2025-06-17 01:16:03,119 - INFO - Successfully imported FootballFeaturePipeline
2025-06-17 01:16:03,124 - INFO - Loading data from C:\Users\Nanaba\Desktop\football_player_scouting_ml\data\processed\fifa_players_cleaned.csv
2025-06-17 01:16:04,859 - INFO - Successfully loaded data with shape (142079, 64)
2025-06-17 01:16:04,920 - INFO - Initializing feature engineering transformer and preprocessing pipeline
2025-06-17 01:16:04,922 - ERROR - Pipeline failed: name 'config' is not defined
2025-06-17 01:21:09,704 - INFO - Successfully imported FootballFeaturePipeline
2025-06-17 01:21:09,708 - INFO - Loading data from C:\Users\Nanaba\Desktop\football_player_scouting_ml\data\processed\fifa_players_cleaned.csv
2025-06-17 01:21:11,645 - INFO - Successfully loaded data with shape (142079, 64)
2025-06-17 01:21:11,700 - INFO - Initializing feature engineering transformer and preprocessing pipeline
2025-06-17 01:21:11,710 - ERROR - Pipeline failed: name 'config' is not defined
2025-06-17 01:23:06,086 - INFO - Successfully imported FootballFeaturePipeline
2025-06-17 01:23:06,086 - INFO - Loading data from C:\Users\Nanaba\Desktop\football_player_scouting_ml\data\processed\fifa_players_cleaned.csv
2025-06-17 01:23:07,926 - INFO - Successfully loaded data with shape (142079, 64)
2025-06-17 01:23:07,982 - INFO - Initializing feature engineering transformer and preprocessing pipeline
2025-06-17 01:23:07,983 - ERROR - Pipeline failed: name 'config' is not defined
2025-06-17 01:27:47,158 - INFO - Successfully imported FootballFeaturePipeline
2025-06-17 01:27:47,158 - INFO - Loading data from C:\Users\Nanaba\Desktop\football_player_scouting_ml\data\processed\fifa_players_cleaned.csv
2025-06-17 01:27:48,752 - INFO - Successfully loaded data with shape (142079, 64)
2025-06-17 01:27:48,811 - INFO - Initializing feature engineering transformer and preprocessing pipeline
2025-06-17 01:27:48,811 - ERROR - Pipeline failed: name 'config' is not defined
2025-06-17 01:29:58,079 - INFO - Successfully imported FootballFeaturePipeline
2025-06-17 01:29:58,083 - INFO - Loading data from C:\Users\Nanaba\Desktop\football_player_scouting_ml\data\processed\fifa_players_cleaned.csv
2025-06-17 01:30:00,086 - INFO - Successfully loaded data with shape (142079, 64)
2025-06-17 01:30:00,126 - INFO - Initializing feature engineering transformer and preprocessing pipeline
2025-06-17 01:30:00,128 - ERROR - Pipeline failed: name 'config' is not defined
2025-06-17 01:48:46,092 - INFO - Successfully imported FootballFeaturePipeline
2025-06-17 01:48:46,096 - INFO - Loading data from C:\Users\Nanaba\Desktop\football_player_scouting_ml\data\processed\fifa_players_cleaned.csv
2025-06-17 01:48:48,060 - INFO - Successfully loaded data with shape (142079, 64)
2025-06-17 01:48:48,122 - INFO - Initializing feature engineering transformer and preprocessing pipeline
2025-06-17 01:48:48,124 - ERROR - Pipeline failed: name 'config' is not defined
2025-06-17 01:58:29,544 - ERROR - ❌ Failed to import pipeline components: cannot import name 'FeatureVerifier' from 'feature_engineering_pipeline' (C:\Users\Nanaba\Desktop\football_player_scouting_ml\src\feature_engineering_pipeline.py)
2025-06-17 02:04:18,328 - INFO - ✅ Successfully imported all pipeline components
2025-06-17 02:04:18,332 - INFO - 📂 Loading data from C:\Users\Nanaba\Desktop\football_player_scouting_ml\data\processed\fifa_players_cleaned.csv
2025-06-17 02:04:20,126 - INFO - ✅ Successfully loaded data with shape (142079, 64)
2025-06-17 02:04:20,341 - INFO - 🚀 Initializing feature engineering pipeline
2025-06-17 02:04:20,558 - INFO - 🧹 Data cleaning completed
2025-06-17 02:04:20,560 - ERROR - ❌ Pipeline failed: FootballFeatureEngineer.__init__() got an unexpected keyword argument 'max_prospect_age'
2025-06-17 02:15:20,477 - ERROR - ❌ Failed to setup pipeline imports: '(' was never closed (feature_engineering_pipeline.py, line 49)
2025-06-17 02:20:01,313 - INFO - ✅ Successfully imported all pipeline components
2025-06-17 02:20:01,313 - INFO - 📂 Loading data from C:\Users\Nanaba\Desktop\football_player_scouting_ml\data\processed\fifa_players_cleaned.csv
2025-06-17 02:20:02,952 - INFO - ✅ Successfully loaded data with shape (142079, 64)
2025-06-17 02:20:03,143 - INFO - Initializing feature engineering transformer and preprocessing pipeline
2025-06-17 02:20:03,144 - ERROR - ❌ Pipeline failed: name 'cleaner' is not defined
2025-06-17 02:24:36,102 - INFO - ✅ Successfully imported all pipeline components
2025-06-17 02:24:36,106 - INFO - 📂 Loading data from C:\Users\Nanaba\Desktop\football_player_scouting_ml\data\processed\fifa_players_cleaned.csv
2025-06-17 02:24:37,731 - INFO - ✅ Successfully loaded data with shape (142079, 64)
2025-06-17 02:24:37,940 - INFO - Initializing feature engineering pipeline
2025-06-17 02:24:38,083 - INFO - 🧹 Data cleaning completed
2025-06-17 02:24:39,716 - INFO - 🛠️ Feature engineering completed
2025-06-17 02:24:39,717 - ERROR - ❌ Pipeline failed: OneHotEncoder.__init__() got an unexpected keyword argument 'sparse'
2025-06-17 02:27:06,776 - INFO - ✅ Successfully imported all pipeline components
2025-06-17 02:27:06,792 - INFO - 📂 Loading data from C:\Users\Nanaba\Desktop\football_player_scouting_ml\data\processed\fifa_players_cleaned.csv
2025-06-17 02:27:08,433 - INFO - ✅ Successfully loaded data with shape (142079, 64)
2025-06-17 02:27:08,664 - INFO - Initializing feature engineering pipeline
2025-06-17 02:27:08,844 - INFO - 🧹 Data cleaning completed
2025-06-17 02:27:10,214 - INFO - 🛠️ Feature engineering completed
2025-06-17 02:27:10,214 - ERROR - ❌ Pipeline failed: OneHotEncoder.__init__() got an unexpected keyword argument 'sparse'
2025-06-17 02:30:01,540 - INFO - ✅ Successfully imported all pipeline components
2025-06-17 02:30:01,543 - INFO - 📂 Loading data from C:\Users\Nanaba\Desktop\football_player_scouting_ml\data\processed\fifa_players_cleaned.csv
2025-06-17 02:30:03,623 - INFO - ✅ Successfully loaded data with shape (142079, 64)
2025-06-17 02:30:03,818 - INFO - Initializing feature engineering pipeline
2025-06-17 02:30:03,947 - INFO - 🧹 Data cleaning completed
2025-06-17 02:30:05,340 - INFO - 🛠️ Feature engineering completed
2025-06-17 02:30:05,887 - INFO - ⚙️ Data preprocessing completed
2025-06-17 02:30:23,645 - INFO - 💾 Saved processed data to C:\Users\Nanaba\Desktop\football_player_scouting_ml\data\processed\fifa_players_engineered.csv
2025-06-17 02:30:24,198 - INFO - Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2025-06-17 02:30:24,332 - INFO - Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2025-06-17 02:34:53,678 - INFO - ✅ Successfully imported all pipeline components
2025-06-17 02:34:53,683 - INFO - 📂 Loading data from C:\Users\Nanaba\Desktop\football_player_scouting_ml\data\processed\fifa_players_cleaned.csv
2025-06-17 02:34:55,614 - INFO - ✅ Successfully loaded data with shape (142079, 64)
2025-06-17 02:34:55,852 - INFO - Initializing feature engineering pipeline
2025-06-17 02:34:56,005 - INFO - 🧹 Data cleaning completed
2025-06-17 02:34:57,353 - INFO - 🛠️ Feature engineering completed
2025-06-17 02:34:57,759 - INFO - ⚙️ Data preprocessing completed
2025-06-17 02:35:16,859 - INFO - 💾 Saved processed data to C:\Users\Nanaba\Desktop\football_player_scouting_ml\data\processed\fifa_players_engineered.csv
2025-06-17 02:35:17,344 - INFO - Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2025-06-17 02:35:17,514 - INFO - Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2025-06-17 08:03:21,958 - INFO - Selecting 25 from 118 features
2025-06-17 08:03:21,973 - ERROR - Feature selection failed: could not convert string to float: 'Argentina'
Traceback (most recent call last):
  File "C:\Users\Nanaba\Desktop\football_player_scouting_ml\src\feature_selection.py", line 200, in select_features
    importance_scores = self._get_feature_importance(X_processed, y)
  File "C:\Users\Nanaba\Desktop\football_player_scouting_ml\src\feature_selection.py", line 134, in _get_feature_importance
    model.fit(X, y)
  File "C:\Users\Nanaba\anaconda3\envs\final_year_project\lib\site-packages\sklearn\base.py", line 1389, in wrapper
    return fit_method(estimator, *args, **kwargs)
  File "C:\Users\Nanaba\anaconda3\envs\final_year_project\lib\site-packages\sklearn\ensemble\_forest.py", line 360, in fit
    X, y = validate_data(
  File "C:\Users\Nanaba\anaconda3\envs\final_year_project\lib\site-packages\sklearn\utils\validation.py", line 2961, in validate_data
    X, y = check_X_y(X, y, **check_params)
  File "C:\Users\Nanaba\anaconda3\envs\final_year_project\lib\site-packages\sklearn\utils\validation.py", line 1370, in check_X_y
    X = check_array(
  File "C:\Users\Nanaba\anaconda3\envs\final_year_project\lib\site-packages\sklearn\utils\validation.py", line 1055, in check_array
    array = _asarray_with_order(array, order=order, dtype=dtype, xp=xp)
  File "C:\Users\Nanaba\anaconda3\envs\final_year_project\lib\site-packages\sklearn\utils\_array_api.py", line 839, in _asarray_with_order
